file: 0000.jpg; corr: -1.0000000000; position: (87, 0); grid: (0, 0);
file: 0056.jpg; corr: 3.9078231412; position: (10361, 6502); grid: (6, 5);
file: 0057.jpg; corr: 3.8970625590; position: (12077, 6519); grid: (7, 5);
file: 0058.jpg; corr: 3.8396845782; position: (13795, 6533); grid: (8, 5);
file: 0059.jpg; corr: 3.8025522437; position: (15514, 6548); grid: (9, 5);
file: 0060.jpg; corr: 3.8401831380; position: (40, 7688); grid: (0, 6);
file: 0061.jpg; corr: 3.8848095026; position: (1753, 7703); grid: (1, 6);
file: 0062.jpg; corr: 3.8843611069; position: (3471, 7720); grid: (2, 6);
file: 0063.jpg; corr: 3.8739740984; position: (5190, 7735); grid: (3, 6);
file: 0064.jpg; corr: 3.8672157871; position: (6907, 7752); grid: (4, 6);
file: 0065.jpg; corr: 3.8781006281; position: (8626, 7769); grid: (5, 6);
file: 0066.jpg; corr: 3.8891353144; position: (10343, 7784); grid: (6, 6);
file: 0067.jpg; corr: 3.9079005433; position: (12057, 7800); grid: (7, 6);
file: 0068.jpg; corr: 3.8626711133; position: (13777, 7816); grid: (8, 6);
file: 0069.jpg; corr: 3.8449757028; position: (15497, 7833); grid: (9, 6);
file: 0070.jpg; corr: 3.8209298593; position: (22, 8967); grid: (0, 7);
file: 0071.jpg; corr: 3.8451688703; position: (1740, 8983); grid: (1, 7);
file: 0072.jpg; corr: 3.8312545887; position: (3462, 9004); grid: (2, 7);
file: 0073.jpg; corr: 3.8638523522; position: (5182, 9021); grid: (3, 7);
file: 0074.jpg; corr: 3.8455173582; position: (6901, 9037); grid: (4, 7);
file: 0075.jpg; corr: 3.9199441273; position: (8619, 9052); grid: (5, 7);
file: 0076.jpg; corr: 3.8791842414; position: (10338, 9068); grid: (6, 7);
file: 0077.jpg; corr: 3.9061176116; position: (12054, 9083); grid: (7, 7);
file: 0078.jpg; corr: 3.7598524481; position: (13774, 9102); grid: (8, 7);
file: 0079.jpg; corr: 3.8511060502; position: (15491, 9118); grid: (9, 7);
file: 0080.jpg; corr: 3.8131885462; position: (16, 10246); grid: (0, 8);
file: 0081.jpg; corr: 3.8542351097; position: (1729, 10265); grid: (1, 8);
file: 0082.jpg; corr: 3.8682104092; position: (3448, 10281); grid: (2, 8);
file: 0083.jpg; corr: 3.8552263044; position: (5165, 10297); grid: (3, 8);
file: 0084.jpg; corr: 3.8932282182; position: (6881, 10313); grid: (4, 8);
file: 0085.jpg; corr: 3.9087674005; position: (8598, 10329); grid: (5, 8);
file: 0086.jpg; corr: 3.8813461648; position: (10319, 10343); grid: (6, 8);
file: 0087.jpg; corr: 3.8358631938; position: (12036, 10361); grid: (7, 8);
file: 0088.jpg; corr: 3.8173473352; position: (13757, 10377); grid: (8, 8);
file: 0089.jpg; corr: 3.8013058509; position: (15475, 10397); grid: (9, 8);
file: 0090.jpg; corr: 3.6766489261; position: (0, 11537); grid: (0, 9);
file: 0091.jpg; corr: 3.8483692473; position: (1719, 11552); grid: (1, 9);
file: 0092.jpg; corr: 3.8224250459; position: (3440, 11568); grid: (2, 9);
file: 0093.jpg; corr: 3.8535138168; position: (5157, 11584); grid: (3, 9);
file: 0094.jpg; corr: 3.8878031283; position: (6875, 11600); grid: (4, 9);
file: 0095.jpg; corr: 3.7974635798; position: (8600, 11619); grid: (5, 9);
file: 0096.jpg; corr: 3.8545996377; position: (10318, 11635); grid: (6, 9);
file: 0097.jpg; corr: 3.8552634767; position: (12034, 11652); grid: (7, 9);
file: 0098.jpg; corr: 3.8034444479; position: (13753, 11668); grid: (8, 9);
file: 0099.jpg; corr: 3.8857339488; position: (15470, 11683); grid: (9, 9);
